-0.826648,-0.263197
-0.826465,-0.282151
-0.826281,-0.306382
-0.826098,-0.330373
-0.825915,-0.352826
-0.825731,-0.371779
-0.825548,-0.364808
-0.825365,-0.332809
-0.825181,-0.304649
-0.824998,-0.302046
-0.824814,-0.301933
-0.824631,-0.302128
-0.824448,-0.303943
-0.824264,-0.30566
-0.824081,-0.307438
-0.823898,-0.309253
-0.823714,-0.31097
-0.823531,-0.312525
-0.823348,-0.312716
-0.823164,-0.312969
-0.822981,-0.313266
-0.822798,-0.310224
-0.822614,-0.286245
-0.822431,-0.262559
-0.822247,-0.240395
-0.822064,-0.222334
-0.821881,-0.234698
-0.821697,-0.272182
-0.821514,-0.305761
-0.821331,-0.311746
-0.821147,-0.302607
-0.820964,-0.295769
-0.820781,-0.298976
-0.820597,-0.277406
-0.820414,-0.261582
-0.820231,-0.26846
-0.820047,-0.259663
-0.819864,-0.251061
-0.819681,-0.24405
-0.819497,-0.237076
-0.819314,-0.230004
-0.81913,-0.228148
-0.818947,-0.259171
-0.818764,-0.290051
-0.81858,-0.319331
-0.818397,-0.345887
-0.818214,-0.351828
-0.81803,-0.328301
-0.817847,-0.277031
-0.817664,-0.227934
-0.81748,-0.192663
-0.817297,-0.157695
-0.817114,-0.1243
-0.81693,-0.096775
-0.816747,-0.110872
-0.816563,-0.147956
-0.81638,-0.170889
-0.816197,-0.192778
-0.816013,-0.208692
-0.81583,-0.2245
-0.815647,-0.240317
-0.815463,-0.2529
-0.81528,-0.244582
-0.815097,-0.236167
-0.814913,-0.227806
-0.81473,-0.220274
-0.814547,-0.218007
-0.814363,-0.21568
-0.81418,-0.213316
-0.813996,-0.211057
-0.813813,-0.208783
-0.81363,-0.20641
-0.813446,-0.204099
-0.813263,-0.202215
-0.81308,-0.20272
-0.812896,-0.203322
-0.812713,-0.203879
-0.81253,-0.2067
-0.812346,-0.223554
-0.812163,-0.238982
-0.81198,-0.24106
-0.811796,-0.215104
-0.811613,-0.174818
-0.811429,-0.161153
-0.811246,-0.156819
-0.811063,-0.152087
-0.810879,-0.144815
-0.810696,-0.143852
-0.810513,-0.183204
-0.810329,-0.222325
-0.810146,-0.256696
-0.809963,-0.261599
-0.809779,-0.23878
-0.809596,-0.216571
-0.809413,-0.197902
-0.809229,-0.179303
-0.809046,-0.160792
-0.808863,-0.147827
-0.808679,-0.170671
-0.808496,-0.193603
-0.808312,-0.216439
-0.808129,-0.237346
-0.807946,-0.245708
-0.807762,-0.25407
-0.807579,-0.262432
-0.807396,-0.268121
-0.807212,-0.256899
-0.807029,-0.245721
-0.806846,-0.234499
-0.806662,-0.220931
-0.806479,-0.192175
-0.806296,-0.165107
-0.806112,-0.153028
-0.805929,-0.16893
-0.805745,-0.202813
-0.805562,-0.232608
-0.805379,-0.232251
-0.805195,-0.206027
-0.805012,-0.174533
-0.804829,-0.147172
-0.804645,-0.149919
-0.804462,-0.175351
-0.804279,-0.185588
-0.804095,-0.192002
-0.803912,-0.174912
-0.803729,-0.157238
-0.803545,-0.135875
-0.803362,-0.121301
-0.803178,-0.153591
-0.802995,-0.207654
-0.802812,-0.236826
-0.802628,-0.239422
-0.802445,-0.232595
-0.802262,-0.226395
-0.802078,-0.223823
-0.801895,-0.221207
-0.801712,-0.218644
-0.801528,-0.21603
-0.801345,-0.213084
-0.801162,-0.20979
-0.800978,-0.204976
-0.800795,-0.200708
-0.800612,-0.195566
-0.800428,-0.165293
-0.800245,-0.139002
-0.800061,-0.139963
-0.799878,-0.154289
-0.799695,-0.168761
-0.799511,-0.184822
-0.799328,-0.200935
-0.799145,-0.21704
-0.798961,-0.233093
-0.798778,-0.249154
-0.798595,-0.259377
-0.798411,-0.232452
-0.798228,-0.205483
-0.798045,-0.178558
-0.797861,-0.157555
-0.797678,-0.174218
-0.797494,-0.19063
-0.797311,-0.205461
-0.797128,-0.218262
-0.796944,-0.214282
-0.796761,-0.187712
-0.796578,-0.176795
-0.796394,-0.16808
